datetime,value
2024-07-26T00:00:00Z,299.0
2024-07-26T06:00:00Z,404.0
2024-07-26T12:00:00Z,580.0
2024-07-26T18:00:00Z,400.0
2024-07-27T00:00:00Z,324.0
2024-07-27T06:00:00Z,314.0
2024-07-27T12:00:00Z,357.0
2024-07-27T18:00:00Z,377.0
2024-07-28T00:00:00Z,245.0
2024-07-28T06:00:00Z,241.0
2024-07-28T12:00:00Z,270.0
2024-07-28T18:00:00Z,224.0
2024-07-29T00:00:00Z,337.0
2024-07-29T06:00:00Z,616.0
2024-07-29T12:00:00Z,676.0
2024-07-29T18:00:00Z,529.0
2024-07-30T00:00:00Z,310.0
2024-07-30T06:00:00Z,427.0
2024-07-30T12:00:00Z,617.0
2024-07-30T18:00:00Z,450.0
2024-07-31T00:00:00Z,311.0
2024-07-31T06:00:00Z,408.0
2024-07-31T12:00:00Z,488.0
2024-07-31T18:00:00Z,382.0
2024-08-01T00:00:00Z,414.0
2024-08-01T06:00:00Z,428.0
2024-08-01T12:00:00Z,573.0
2024-08-01T18:00:00Z,491.0
2024-08-02T00:00:00Z,406.0
2024-08-02T06:00:00Z,418.0
2024-08-02T12:00:00Z,780.0
2024-08-02T18:00:00Z,448.0
2024-08-03T00:00:00Z,400.0
2024-08-03T06:00:00Z,287.0
2024-08-03T12:00:00Z,320.0
2024-08-03T18:00:00Z,246.0
2024-08-04T00:00:00Z,313.0
2024-08-04T06:00:00Z,333.0
2024-08-04T12:00:00Z,356.0
2024-08-04T18:00:00Z,325.0
2024-08-05T00:00:00Z,770.0
2024-08-05T06:00:00Z,1025.0
2024-08-05T12:00:00Z,1135.0
2024-08-05T18:00:00Z,610.0
2024-08-06T00:00:00Z,463.0
2024-08-06T06:00:00Z,502.0
2024-08-06T12:00:00Z,783.0
2024-08-06T18:00:00Z,449.0
2024-08-07T00:00:00Z,429.0
2024-08-07T06:00:00Z,488.0
2024-08-07T12:00:00Z,671.0
2024-08-07T18:00:00Z,381.0
2024-08-08T00:00:00Z,359.0
2024-08-08T06:00:00Z,420.0
2024-08-08T12:00:00Z,660.0
2024-08-08T18:00:00Z,512.0
2024-08-09T00:00:00Z,356.0
2024-08-09T06:00:00Z,412.0
2024-08-09T12:00:00Z,515.0
2024-08-09T18:00:00Z,351.0
2024-08-10T00:00:00Z,285.0
2024-08-10T06:00:00Z,224.0
2024-08-10T12:00:00Z,292.0
2024-08-10T18:00:00Z,237.0
2024-08-11T00:00:00Z,209.0
2024-08-11T06:00:00Z,229.0
2024-08-11T12:00:00Z,264.0
2024-08-11T18:00:00Z,279.0
2024-08-12T00:00:00Z,307.0
2024-08-12T06:00:00Z,399.0
2024-08-12T12:00:00Z,616.0
2024-08-12T18:00:00Z,376.0
2024-08-13T00:00:00Z,352.0
2024-08-13T06:00:00Z,369.0
2024-08-13T12:00:00Z,569.0
2024-08-13T18:00:00Z,337.0
2024-08-14T00:00:00Z,369.0
2024-08-14T06:00:00Z,447.0
2024-08-14T12:00:00Z,668.0
2024-08-14T18:00:00Z,353.0
2024-08-15T00:00:00Z,327.0
2024-08-15T06:00:00Z,349.0
2024-08-15T12:00:00Z,597.0
2024-08-15T18:00:00Z,515.0
2024-08-16T00:00:00Z,280.0
2024-08-16T06:00:00Z,389.0
2024-08-16T12:00:00Z,539.0
2024-08-16T18:00:00Z,365.0
2024-08-17T00:00:00Z,189.0
2024-08-17T06:00:00Z,329.0
2024-08-17T12:00:00Z,314.0
2024-08-17T18:00:00Z,211.0
2024-08-18T00:00:00Z,266.0
2024-08-18T06:00:00Z,252.0
2024-08-18T12:00:00Z,282.0
2024-08-18T18:00:00Z,199.0
2024-08-19T00:00:00Z,316.0
2024-08-19T06:00:00Z,526.0
2024-08-19T12:00:00Z,574.0
2024-08-19T18:00:00Z,369.0
2024-08-20T00:00:00Z,425.0
2024-08-20T06:00:00Z,451.0
2024-08-20T12:00:00Z,549.0
2024-08-20T18:00:00Z,363.0
2024-08-21T00:00:00Z,294.0
2024-08-21T06:00:00Z,457.0
2024-08-21T12:00:00Z,513.0
2024-08-21T18:00:00Z,467.0
2024-08-22T00:00:00Z,349.0
2024-08-22T06:00:00Z,518.0
2024-08-22T12:00:00Z,524.0
2024-08-22T18:00:00Z,367.0
2024-08-23T00:00:00Z,312.0
2024-08-23T06:00:00Z,565.0
2024-08-23T12:00:00Z,709.0
2024-08-23T18:00:00Z,769.0
2024-08-24T00:00:00Z,297.0
2024-08-24T06:00:00Z,341.0
2024-08-24T12:00:00Z,377.0
2024-08-24T18:00:00Z,301.0
2024-08-25T00:00:00Z,299.0
2024-08-25T06:00:00Z,210.0
2024-08-25T12:00:00Z,318.0
2024-08-25T18:00:00Z,296.0
2024-08-26T00:00:00Z,349.0
2024-08-26T06:00:00Z,394.0
2024-08-26T12:00:00Z,542.0
2024-08-26T18:00:00Z,414.0
2024-08-27T00:00:00Z,325.0
2024-08-27T06:00:00Z,400.0
2024-08-27T12:00:00Z,614.0
2024-08-27T18:00:00Z,547.0
2024-08-28T00:00:00Z,465.0
2024-08-28T06:00:00Z,523.0
2024-08-28T12:00:00Z,709.0
2024-08-28T18:00:00Z,452.0
2024-08-29T00:00:00Z,580.0
2024-08-29T06:00:00Z,398.0
2024-08-29T12:00:00Z,723.0
2024-08-29T18:00:00Z,433.0
2024-08-30T00:00:00Z,302.0
2024-08-30T06:00:00Z,459.0
2024-08-30T12:00:00Z,591.0
2024-08-30T18:00:00Z,447.0
2024-08-31T00:00:00Z,267.0
2024-08-31T06:00:00Z,256.0
2024-08-31T12:00:00Z,296.0
2024-08-31T18:00:00Z,194.0
2024-09-01T00:00:00Z,185.0
2024-09-01T06:00:00Z,228.0
2024-09-01T12:00:00Z,280.0
2024-09-01T18:00:00Z,255.0
2024-09-02T00:00:00Z,295.0
2024-09-02T06:00:00Z,319.0
2024-09-02T12:00:00Z,369.0
2024-09-02T18:00:00Z,299.0
2024-09-03T00:00:00Z,281.0
2024-09-03T06:00:00Z,313.0
2024-09-03T12:00:00Z,594.0
2024-09-03T18:00:00Z,400.0
2024-09-04T00:00:00Z,359.0
2024-09-04T06:00:00Z,366.0
2024-09-04T12:00:00Z,516.0
2024-09-04T18:00:00Z,406.0
2024-09-05T00:00:00Z,317.0
2024-09-05T06:00:00Z,357.0
2024-09-05T12:00:00Z,545.0
2024-09-05T18:00:00Z,368.0
2024-09-06T00:00:00Z,278.0
2024-09-06T06:00:00Z,425.0
2024-09-06T12:00:00Z,867.0
2024-09-06T18:00:00Z,464.0
2024-09-07T00:00:00Z,247.0
2024-09-07T06:00:00Z,267.0
2024-09-07T12:00:00Z,278.0
2024-09-07T18:00:00Z,209.0
2024-09-08T00:00:00Z,187.0
2024-09-08T06:00:00Z,201.0
2024-09-08T12:00:00Z,219.0
2024-09-08T18:00:00Z,224.0
2024-09-09T00:00:00Z,264.0
2024-09-09T06:00:00Z,417.0
2024-09-09T12:00:00Z,597.0
2024-09-09T18:00:00Z,453.0
2024-09-10T00:00:00Z,386.0
2024-09-10T06:00:00Z,570.0
2024-09-10T12:00:00Z,622.0
2024-09-10T18:00:00Z,472.0
2024-09-11T00:00:00Z,413.0
2024-09-11T06:00:00Z,418.0
2024-09-11T12:00:00Z,597.0
2024-09-11T18:00:00Z,515.0
2024-09-12T00:00:00Z,406.0
2024-09-12T06:00:00Z,448.0
2024-09-12T12:00:00Z,548.0
2024-09-12T18:00:00Z,463.0
2024-09-13T00:00:00Z,386.0
2024-09-13T06:00:00Z,465.0
2024-09-13T12:00:00Z,560.0
2024-09-13T18:00:00Z,525.0
2024-09-14T00:00:00Z,346.0
2024-09-14T06:00:00Z,293.0
2024-09-14T12:00:00Z,235.0
2024-09-14T18:00:00Z,228.0
2024-09-15T00:00:00Z,246.0
2024-09-15T06:00:00Z,196.0
2024-09-15T12:00:00Z,262.0
2024-09-15T18:00:00Z,230.0
2024-09-16T00:00:00Z,230.0
2024-09-16T06:00:00Z,387.0
2024-09-16T12:00:00Z,537.0
2024-09-16T18:00:00Z,348.0
2024-09-17T00:00:00Z,334.0
2024-09-17T06:00:00Z,311.0
2024-09-17T12:00:00Z,600.0
2024-09-17T18:00:00Z,456.0
2024-09-18T00:00:00Z,298.0
2024-09-18T06:00:00Z,465.0
2024-09-18T12:00:00Z,509.0
2024-09-18T18:00:00Z,524.0
2024-09-19T00:00:00Z,463.0
2024-09-19T06:00:00Z,504.0
2024-09-19T12:00:00Z,682.0
2024-09-19T18:00:00Z,534.0
2024-09-20T00:00:00Z,460.0
2024-09-20T06:00:00Z,570.0
2024-09-20T12:00:00Z,546.0
2024-09-20T18:00:00Z,467.0
2024-09-21T00:00:00Z,230.0
2024-09-21T06:00:00Z,326.0
2024-09-21T12:00:00Z,302.0
2024-09-21T18:00:00Z,224.0
2024-09-22T00:00:00Z,220.0
2024-09-22T06:00:00Z,244.0
2024-09-22T12:00:00Z,304.0
2024-09-22T18:00:00Z,233.0
2024-09-23T00:00:00Z,330.0
2024-09-23T06:00:00Z,423.0
2024-09-23T12:00:00Z,527.0
2024-09-23T18:00:00Z,366.0
2024-09-24T00:00:00Z,343.0
2024-09-24T06:00:00Z,392.0
2024-09-24T12:00:00Z,543.0
2024-09-24T18:00:00Z,430.0
2024-09-25T00:00:00Z,378.0
2024-09-25T06:00:00Z,426.0
2024-09-25T12:00:00Z,431.0
2024-09-25T18:00:00Z,488.0
2024-09-26T00:00:00Z,307.0
2024-09-26T06:00:00Z,401.0
2024-09-26T12:00:00Z,584.0
2024-09-26T18:00:00Z,535.0
2024-09-27T00:00:00Z,398.0
2024-09-27T06:00:00Z,472.0
2024-09-27T12:00:00Z,694.0
2024-09-27T18:00:00Z,507.0
2024-09-28T00:00:00Z,211.0
2024-09-28T06:00:00Z,265.0
2024-09-28T12:00:00Z,238.0
2024-09-28T18:00:00Z,257.0
2024-09-29T00:00:00Z,186.0
2024-09-29T06:00:00Z,259.0
2024-09-29T12:00:00Z,292.0
2024-09-29T18:00:00Z,265.0
2024-09-30T00:00:00Z,342.0
2024-09-30T06:00:00Z,566.0
2024-09-30T12:00:00Z,745.0
2024-09-30T18:00:00Z,564.0
2024-10-01T00:00:00Z,389.0
2024-10-01T06:00:00Z,450.0
2024-10-01T12:00:00Z,750.0
2024-10-01T18:00:00Z,527.0
2024-10-02T00:00:00Z,336.0
2024-10-02T06:00:00Z,404.0
2024-10-02T12:00:00Z,540.0
2024-10-02T18:00:00Z,582.0
2024-10-03T00:00:00Z,307.0
2024-10-03T06:00:00Z,410.0
2024-10-03T12:00:00Z,587.0
2024-10-03T18:00:00Z,376.0
2024-10-04T00:00:00Z,344.0
2024-10-04T06:00:00Z,363.0
2024-10-04T12:00:00Z,584.0
2024-10-04T18:00:00Z,352.0
2024-10-05T00:00:00Z,203.0
2024-10-05T06:00:00Z,195.0
2024-10-05T12:00:00Z,180.0
2024-10-05T18:00:00Z,211.0
2024-10-06T00:00:00Z,205.0
2024-10-06T06:00:00Z,244.0
2024-10-06T12:00:00Z,268.0
2024-10-06T18:00:00Z,246.0
2024-10-07T00:00:00Z,419.0
2024-10-07T06:00:00Z,488.0
2024-10-07T12:00:00Z,634.0
2024-10-07T18:00:00Z,357.0
