datetime,value
2024-07-15T06:00:00Z,2419.0
2024-07-15T12:00:00Z,3394.0
2024-07-15T18:00:00Z,2505.0
2024-07-16T00:00:00Z,1938.0
2024-07-16T06:00:00Z,2331.0
2024-07-16T12:00:00Z,2902.0
2024-07-16T18:00:00Z,2630.0
2024-07-17T00:00:00Z,1863.0
2024-07-17T06:00:00Z,2275.0
2024-07-17T12:00:00Z,2772.0
2024-07-17T18:00:00Z,2045.0
2024-07-18T00:00:00Z,1570.0
2024-07-18T06:00:00Z,2082.0
2024-07-18T12:00:00Z,2615.0
2024-07-18T18:00:00Z,2020.0
2024-07-19T00:00:00Z,1435.0
2024-07-19T06:00:00Z,1953.0
2024-07-19T12:00:00Z,3138.0
2024-07-19T18:00:00Z,2649.0
2024-07-20T00:00:00Z,1366.0
2024-07-20T06:00:00Z,1544.0
2024-07-20T12:00:00Z,1735.0
2024-07-20T18:00:00Z,1609.0
2024-07-21T00:00:00Z,1054.0
2024-07-21T06:00:00Z,1335.0
2024-07-21T12:00:00Z,1440.0
2024-07-21T18:00:00Z,1677.0
2024-07-22T00:00:00Z,1734.0
2024-07-22T06:00:00Z,2292.0
2024-07-22T12:00:00Z,2960.0
2024-07-22T18:00:00Z,2654.0
2024-07-23T00:00:00Z,1602.0
2024-07-23T06:00:00Z,2191.0
2024-07-23T12:00:00Z,3095.0
2024-07-23T18:00:00Z,3391.0
2024-07-24T00:00:00Z,1551.0
2024-07-24T06:00:00Z,1823.0
2024-07-24T12:00:00Z,3107.0
2024-07-24T18:00:00Z,2035.0
2024-07-25T00:00:00Z,1985.0
2024-07-25T06:00:00Z,2354.0
2024-07-25T12:00:00Z,2631.0
2024-07-25T18:00:00Z,2110.0
2024-07-26T00:00:00Z,1957.0
2024-07-26T06:00:00Z,2251.0
2024-07-26T12:00:00Z,3182.0
2024-07-26T18:00:00Z,2167.0
2024-07-27T00:00:00Z,1862.0
2024-07-27T06:00:00Z,2050.0
2024-07-27T12:00:00Z,2145.0
2024-07-27T18:00:00Z,1971.0
2024-07-28T00:00:00Z,1299.0
2024-07-28T06:00:00Z,1315.0
2024-07-28T12:00:00Z,1555.0
2024-07-28T18:00:00Z,1492.0
2024-07-29T00:00:00Z,1920.0
2024-07-29T06:00:00Z,2871.0
2024-07-29T12:00:00Z,3492.0
2024-07-29T18:00:00Z,2740.0
2024-07-30T00:00:00Z,1812.0
2024-07-30T06:00:00Z,2134.0
2024-07-30T12:00:00Z,3097.0
2024-07-30T18:00:00Z,2099.0
2024-07-31T00:00:00Z,1710.0
2024-07-31T06:00:00Z,2191.0
2024-07-31T12:00:00Z,2511.0
2024-07-31T18:00:00Z,2509.0
2024-08-01T00:00:00Z,2129.0
2024-08-01T06:00:00Z,2264.0
2024-08-01T12:00:00Z,3070.0
2024-08-01T18:00:00Z,2892.0
2024-08-02T00:00:00Z,1986.0
2024-08-02T06:00:00Z,2346.0
2024-08-02T12:00:00Z,3217.0
2024-08-02T18:00:00Z,2176.0
2024-08-03T00:00:00Z,2789.0
2024-08-03T06:00:00Z,1990.0
2024-08-03T12:00:00Z,1860.0
2024-08-03T18:00:00Z,1768.0
2024-08-04T00:00:00Z,1999.0
2024-08-04T06:00:00Z,1513.0
2024-08-04T12:00:00Z,2178.0
2024-08-04T18:00:00Z,1904.0
2024-08-05T00:00:00Z,3952.0
2024-08-05T06:00:00Z,5449.0
2024-08-05T12:00:00Z,5223.0
2024-08-05T18:00:00Z,3078.0
2024-08-06T00:00:00Z,2298.0
2024-08-06T06:00:00Z,2576.0
2024-08-06T12:00:00Z,3424.0
2024-08-06T18:00:00Z,2319.0
2024-08-07T00:00:00Z,1977.0
2024-08-07T06:00:00Z,2367.0
2024-08-07T12:00:00Z,3158.0
2024-08-07T18:00:00Z,2217.0
2024-08-08T00:00:00Z,1957.0
2024-08-08T06:00:00Z,1997.0
2024-08-08T12:00:00Z,3220.0
2024-08-08T18:00:00Z,2791.0
2024-08-09T00:00:00Z,1841.0
2024-08-09T06:00:00Z,2285.0
2024-08-09T12:00:00Z,2859.0
2024-08-09T18:00:00Z,1945.0
2024-08-10T00:00:00Z,1527.0
2024-08-10T06:00:00Z,1299.0
2024-08-10T12:00:00Z,1832.0
2024-08-10T18:00:00Z,1193.0
2024-08-11T00:00:00Z,1007.0
2024-08-11T06:00:00Z,1294.0
2024-08-11T12:00:00Z,1357.0
2024-08-11T18:00:00Z,1490.0
2024-08-12T00:00:00Z,1434.0
2024-08-12T06:00:00Z,2034.0
2024-08-12T12:00:00Z,3051.0
2024-08-12T18:00:00Z,1985.0
2024-08-13T00:00:00Z,1735.0
2024-08-13T06:00:00Z,2085.0
2024-08-13T12:00:00Z,2931.0
2024-08-13T18:00:00Z,2142.0
2024-08-14T00:00:00Z,1878.0
2024-08-14T06:00:00Z,2442.0
2024-08-14T12:00:00Z,2948.0
2024-08-14T18:00:00Z,1962.0
2024-08-15T00:00:00Z,1779.0
2024-08-15T06:00:00Z,2163.0
2024-08-15T12:00:00Z,2874.0
2024-08-15T18:00:00Z,2479.0
2024-08-16T00:00:00Z,1552.0
2024-08-16T06:00:00Z,2076.0
2024-08-16T12:00:00Z,2571.0
2024-08-16T18:00:00Z,2228.0
2024-08-17T00:00:00Z,1099.0
2024-08-17T06:00:00Z,1404.0
2024-08-17T12:00:00Z,1781.0
2024-08-17T18:00:00Z,1191.0
2024-08-18T00:00:00Z,987.0
2024-08-18T06:00:00Z,1294.0
2024-08-18T12:00:00Z,1576.0
2024-08-18T18:00:00Z,1184.0
2024-08-19T00:00:00Z,1358.0
2024-08-19T06:00:00Z,2281.0
2024-08-19T12:00:00Z,2626.0
2024-08-19T18:00:00Z,1894.0
2024-08-20T00:00:00Z,1880.0
2024-08-20T06:00:00Z,2380.0
2024-08-20T12:00:00Z,2761.0
2024-08-20T18:00:00Z,1921.0
2024-08-21T00:00:00Z,1354.0
2024-08-21T06:00:00Z,2221.0
2024-08-21T12:00:00Z,2781.0
2024-08-21T18:00:00Z,2510.0
2024-08-22T00:00:00Z,1696.0
2024-08-22T06:00:00Z,2563.0
2024-08-22T12:00:00Z,2565.0
2024-08-22T18:00:00Z,1935.0
2024-08-23T00:00:00Z,1687.0
2024-08-23T06:00:00Z,2283.0
2024-08-23T12:00:00Z,2725.0
2024-08-23T18:00:00Z,3315.0
2024-08-24T00:00:00Z,1499.0
2024-08-24T06:00:00Z,1937.0
2024-08-24T12:00:00Z,1918.0
2024-08-24T18:00:00Z,1684.0
2024-08-25T00:00:00Z,1299.0
2024-08-25T06:00:00Z,1279.0
2024-08-25T12:00:00Z,1687.0
2024-08-25T18:00:00Z,1599.0
2024-08-26T00:00:00Z,1822.0
2024-08-26T06:00:00Z,1912.0
2024-08-26T12:00:00Z,2912.0
2024-08-26T18:00:00Z,2482.0
2024-08-27T00:00:00Z,1898.0
2024-08-27T06:00:00Z,2176.0
2024-08-27T12:00:00Z,3233.0
2024-08-27T18:00:00Z,2594.0
2024-08-28T00:00:00Z,1897.0
2024-08-28T06:00:00Z,2425.0
2024-08-28T12:00:00Z,3000.0
2024-08-28T18:00:00Z,2214.0
2024-08-29T00:00:00Z,2107.0
2024-08-29T06:00:00Z,2097.0
2024-08-29T12:00:00Z,2974.0
2024-08-29T18:00:00Z,2908.0
2024-08-30T00:00:00Z,3069.0
2024-08-30T06:00:00Z,2267.0
2024-08-30T12:00:00Z,3279.0
2024-08-30T18:00:00Z,2768.0
2024-08-31T00:00:00Z,1482.0
2024-08-31T06:00:00Z,2339.0
2024-08-31T12:00:00Z,3332.0
2024-08-31T18:00:00Z,1953.0
2024-09-01T00:00:00Z,1190.0
2024-09-01T06:00:00Z,1602.0
2024-09-01T12:00:00Z,1761.0
2024-09-01T18:00:00Z,1624.0
2024-09-02T00:00:00Z,1407.0
2024-09-02T06:00:00Z,2890.0
2024-09-02T12:00:00Z,3171.0
2024-09-02T18:00:00Z,1799.0
2024-09-03T00:00:00Z,2795.0
2024-09-03T06:00:00Z,2242.0
2024-09-03T12:00:00Z,3267.0
2024-09-03T18:00:00Z,2164.0
2024-09-04T00:00:00Z,1866.0
2024-09-04T06:00:00Z,2313.0
2024-09-04T12:00:00Z,3242.0
2024-09-04T18:00:00Z,2319.0
2024-09-05T00:00:00Z,1689.0
2024-09-05T06:00:00Z,2082.0
2024-09-05T12:00:00Z,2839.0
2024-09-05T18:00:00Z,2059.0
2024-09-06T00:00:00Z,1409.0
2024-09-06T06:00:00Z,2349.0
2024-09-06T12:00:00Z,4117.0
2024-09-06T18:00:00Z,2566.0
2024-09-07T00:00:00Z,1468.0
2024-09-07T06:00:00Z,1561.0
2024-09-07T12:00:00Z,1708.0
2024-09-07T18:00:00Z,1316.0
2024-09-08T00:00:00Z,2323.0
2024-09-08T06:00:00Z,1180.0
2024-09-08T12:00:00Z,1986.0
2024-09-08T18:00:00Z,1198.0
2024-09-09T00:00:00Z,1290.0
2024-09-09T06:00:00Z,2225.0
2024-09-09T12:00:00Z,3088.0
2024-09-09T18:00:00Z,2615.0
2024-09-10T00:00:00Z,1803.0
2024-09-10T06:00:00Z,2294.0
2024-09-10T12:00:00Z,3154.0
2024-09-10T18:00:00Z,2542.0
2024-09-11T00:00:00Z,1808.0
2024-09-11T06:00:00Z,2149.0
2024-09-11T12:00:00Z,3148.0
2024-09-11T18:00:00Z,2303.0
2024-09-12T00:00:00Z,1956.0
2024-09-12T06:00:00Z,2468.0
2024-09-12T12:00:00Z,2720.0
2024-09-12T18:00:00Z,2346.0
2024-09-13T00:00:00Z,1759.0
2024-09-13T06:00:00Z,2456.0
2024-09-13T12:00:00Z,3091.0
2024-09-13T18:00:00Z,2521.0
2024-09-14T00:00:00Z,1349.0
2024-09-14T06:00:00Z,1759.0
2024-09-14T12:00:00Z,1671.0
2024-09-14T18:00:00Z,1542.0
2024-09-15T00:00:00Z,1270.0
2024-09-15T06:00:00Z,1359.0
2024-09-15T12:00:00Z,2017.0
2024-09-15T18:00:00Z,1683.0
2024-09-16T00:00:00Z,1447.0
2024-09-16T06:00:00Z,2152.0
2024-09-16T12:00:00Z,2592.0
2024-09-16T18:00:00Z,2280.0
2024-09-17T00:00:00Z,1550.0
2024-09-17T06:00:00Z,1898.0
2024-09-17T12:00:00Z,3107.0
2024-09-17T18:00:00Z,2604.0
2024-09-18T00:00:00Z,1666.0
2024-09-18T06:00:00Z,2390.0
2024-09-18T12:00:00Z,2378.0
2024-09-18T18:00:00Z,2781.0
2024-09-19T00:00:00Z,2046.0
2024-09-19T06:00:00Z,2509.0
2024-09-19T12:00:00Z,3291.0
2024-09-19T18:00:00Z,2703.0
2024-09-20T00:00:00Z,1847.0
2024-09-20T06:00:00Z,2738.0
2024-09-20T12:00:00Z,2945.0
2024-09-20T18:00:00Z,2652.0
2024-09-21T00:00:00Z,1346.0
2024-09-21T06:00:00Z,1582.0
2024-09-21T12:00:00Z,1765.0
2024-09-21T18:00:00Z,1536.0
2024-09-22T00:00:00Z,1239.0
2024-09-22T06:00:00Z,1361.0
2024-09-22T12:00:00Z,1616.0
2024-09-22T18:00:00Z,1576.0
2024-09-23T00:00:00Z,1549.0
2024-09-23T06:00:00Z,2348.0
2024-09-23T12:00:00Z,3004.0
2024-09-23T18:00:00Z,2173.0
2024-09-24T00:00:00Z,1744.0
2024-09-24T06:00:00Z,2158.0
2024-09-24T12:00:00Z,2899.0
2024-09-24T18:00:00Z,2224.0
2024-09-25T00:00:00Z,1757.0
2024-09-25T06:00:00Z,2339.0
2024-09-25T12:00:00Z,2732.0
2024-09-25T18:00:00Z,2379.0
2024-09-26T00:00:00Z,1832.0
2024-09-26T06:00:00Z,2349.0
2024-09-26T12:00:00Z,3017.0
2024-09-26T18:00:00Z,2812.0
2024-09-27T00:00:00Z,1748.0
2024-09-27T06:00:00Z,2245.0
2024-09-27T12:00:00Z,3343.0
2024-09-27T18:00:00Z,2714.0
2024-09-28T00:00:00Z,1240.0
2024-09-28T06:00:00Z,1811.0
2024-09-28T12:00:00Z,1468.0
2024-09-28T18:00:00Z,1589.0
2024-09-29T00:00:00Z,1060.0
2024-09-29T06:00:00Z,1477.0
2024-09-29T12:00:00Z,1675.0
2024-09-29T18:00:00Z,1644.0
2024-09-30T00:00:00Z,1784.0
2024-09-30T06:00:00Z,2666.0
2024-09-30T12:00:00Z,3652.0
2024-09-30T18:00:00Z,2708.0
2024-10-01T00:00:00Z,1860.0
2024-10-01T06:00:00Z,2523.0
2024-10-01T12:00:00Z,3511.0
2024-10-01T18:00:00Z,2890.0
2024-10-02T00:00:00Z,1834.0
2024-10-02T06:00:00Z,2478.0
2024-10-02T12:00:00Z,2655.0
2024-10-02T18:00:00Z,2906.0
2024-10-03T00:00:00Z,1606.0
2024-10-03T06:00:00Z,2330.0
2024-10-03T12:00:00Z,3238.0
2024-10-03T18:00:00Z,2070.0
2024-10-04T00:00:00Z,1471.0
2024-10-04T06:00:00Z,1945.0
2024-10-04T12:00:00Z,2783.0
2024-10-04T18:00:00Z,2038.0
2024-10-05T00:00:00Z,1283.0
2024-10-05T06:00:00Z,1374.0
2024-10-05T12:00:00Z,1477.0
2024-10-05T18:00:00Z,1531.0
2024-10-06T00:00:00Z,1031.0
2024-10-06T06:00:00Z,1300.0
2024-10-06T12:00:00Z,1576.0
2024-10-06T18:00:00Z,1562.0
2024-10-07T00:00:00Z,1780.0
2024-10-07T06:00:00Z,2356.0
2024-10-07T12:00:00Z,2911.0
2024-10-07T18:00:00Z,2051.0
